PERMNO,date,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,NUMTRD
84398,2014-12-10,202.92999,205.98000,203.16010,159856394,-0.016031,203.17000,203.17999,
84398,2014-12-11,203.71001,206.19000,204.19000,159012805,0.005069,204.16000,204.17000,
84398,2014-12-12,200.85001,203.81900,200.89000,202330191,-0.016161,200.87000,200.87000,
84398,2014-12-15,198.78000,202.53000,199.50999,189965750,-0.006869,199.48000,199.49001,
84398,2014-12-16,197.86000,202.39500,197.91000,259543848,-0.008020,197.92999,197.94000,
84398,2014-12-17,198.28999,202.34000,201.78999,253910092,0.019605,201.89999,201.92000,
84398,2014-12-18,203.92000,212.97000,206.78000,257633887,0.024729,206.78000,206.78999,
84398,2014-12-19,205.61090,207.33000,206.52000,245084590,0.004231,206.53000,206.53999,
84398,2014-12-22,206.46001,207.47000,207.47000,148318934,0.004600,207.45000,207.46001,
84398,2014-12-23,207.39909,208.23000,207.75000,122167931,0.001350,207.75000,207.77000,
84398,2014-12-24,207.72000,208.34000,207.77000,42963399,0.000096,207.80000,207.81000,
84398,2014-12-26,208.25000,208.85001,208.44000,57326703,0.003225,208.41000,208.42000,
84398,2014-12-29,208.14000,208.97000,208.72000,79643948,0.001343,208.73000,208.74001,
84398,2014-12-30,207.50999,208.37000,207.60001,73540761,-0.005366,207.61000,207.62000,
84398,2014-12-31,205.39000,208.19000,205.53999,130333829,-0.009923,205.53000,205.53000,
84398,2015-01-02,204.17999,206.88000,205.42999,121465865,-0.000535,205.39999,205.41000,
84398,2015-01-05,201.35001,204.37000,201.72000,169632646,-0.018060,201.80000,201.81000,
84398,2015-01-06,198.85500,202.72000,199.82001,209151408,-0.009419,199.82001,199.83000,
84398,2015-01-07,200.88000,202.72000,202.31000,125346709,0.012461,202.33000,202.34000,
84398,2015-01-08,203.99001,206.16000,205.89999,147217784,0.017745,205.92000,205.92999,
84398,2015-01-09,203.50999,206.42000,204.25000,158567288,-0.008014,204.17999,204.19000,
84398,2015-01-12,201.92000,204.60001,202.64999,144396067,-0.007834,202.61000,202.62000,
84398,2015-01-13,200.50999,205.48000,202.08000,214553306,-0.002813,202.06000,202.07001,
84398,2015-01-14,198.57001,201.10001,200.86000,192991092,-0.006037,200.89000,200.89999,
84398,2015-01-15,198.88000,202.00999,199.01990,176613906,-0.009161,199.00999,199.02000,
84398,2015-01-16,198.55000,201.82001,201.63000,211879605,0.013115,201.55000,201.56000,
84398,2015-01-20,200.17000,202.72000,202.05499,130991069,0.002108,202.05000,202.06000,
84398,2015-01-21,200.94000,203.66000,203.08000,122942707,0.005073,203.09000,203.10001,
84398,2015-01-22,202.33000,206.25999,206.10001,174356029,0.014871,206.08000,206.09000,
84398,2015-01-23,204.81000,206.10001,204.97000,117516753,-0.005483,204.95000,204.95000,
84398,2015-01-26,203.85001,205.56000,205.45000,92009711,0.002342,205.46001,205.47000,
84398,2015-01-27,201.74001,204.12000,202.74001,134044598,-0.013191,202.74001,202.75000,
84398,2015-01-28,199.91000,204.28999,200.14000,168514312,-0.012824,200.06000,200.07001,
84398,2015-01-29,198.67999,202.30000,201.99020,173585424,0.009245,201.99001,202.00000,
84398,2015-01-30,199.13000,202.17000,199.45000,197729724,-0.012576,199.44000,199.45000,
84398,2015-02-02,197.86000,202.03000,201.92000,163106969,0.012384,201.86000,201.87000,
84398,2015-02-03,202.55000,204.85001,204.84000,124212881,0.014461,204.78999,204.80000,
84398,2015-02-04,203.50999,205.38000,204.06000,134306728,-0.003808,204.07001,204.08000,
84398,2015-02-05,204.77000,206.30000,206.12000,97953181,0.010095,206.17999,206.19000,
84398,2015-02-06,204.92000,207.24001,205.55000,125672026,-0.002765,205.50000,205.50999,
84398,2015-02-09,204.13499,205.64000,204.63000,87219016,-0.004476,204.58000,204.59000,
84398,2015-02-10,204.68010,207.12000,206.81000,96164183,0.010653,206.80000,206.81000,
84398,2015-02-11,205.83000,207.45000,206.92999,91087785,0.000580,206.92999,206.94000,
84398,2015-02-12,206.97270,208.99001,208.92000,97545949,0.009617,208.89000,208.89999,
84398,2015-02-13,208.75999,209.84000,209.78000,93670430,0.004116,209.80000,209.81000,
84398,2015-02-17,209.10001,210.32001,210.11000,76968199,0.001573,210.14999,210.16000,
84398,2015-02-18,209.34010,210.22000,210.13000,80652941,0.000095,210.14000,210.14999,
84398,2015-02-19,209.24001,210.42000,209.98000,91462491,-0.000714,210.00999,210.00999,
84398,2015-02-20,208.73000,211.33000,211.23900,140896392,0.005996,211.25999,211.27000,
84398,2015-02-23,210.48000,211.21001,211.20900,74411054,-0.000142,211.20000,211.21001,
84398,2015-02-24,210.75999,212.05000,211.81000,72472263,0.002846,211.83000,211.84000,
84398,2015-02-25,211.22000,212.24001,211.63000,73061687,-0.000850,211.61000,211.62000,
84398,2015-02-26,210.64999,211.71001,211.38000,72697868,-0.001181,211.39000,211.41000,
84398,2015-02-27,210.60001,211.58000,210.66000,108075972,-0.003406,210.69000,210.70000,
84398,2015-03-02,210.72000,212.06000,211.99001,87491428,0.006313,212.00000,212.00999,
84398,2015-03-03,210.08000,212.05400,211.12000,110325809,-0.004104,211.13000,211.14000,
84398,2015-03-04,209.06000,210.49001,210.23010,114497192,-0.004215,210.22000,210.23000,
84398,2015-03-05,209.85001,210.80000,210.46001,76872957,0.001094,210.46001,210.47000,
84398,2015-03-06,207.10001,209.94000,207.50000,188127982,-0.014064,207.47000,207.48000,
84398,2015-03-09,207.54590,208.78999,208.36000,89818893,0.004145,208.38000,208.39000,
84398,2015-03-10,204.92999,206.81000,204.98000,157121263,-0.016222,204.97000,204.98000,
84398,2015-03-11,204.39999,205.50000,204.50000,110145718,-0.002342,204.50000,204.50999,
84398,2015-03-12,205.20000,207.17500,207.10001,93993523,0.012714,207.11000,207.12000,
84398,2015-03-13,204.58000,207.93381,205.82719,162410893,-0.006146,205.84000,205.85001,
84398,2015-03-16,205.86411,208.69000,208.58000,136099192,0.013374,208.64999,208.66000,
84398,2015-03-17,206.98000,208.42000,207.96001,94510422,-0.002972,207.98000,207.99001,
84398,2015-03-18,206.62000,211.27000,210.46001,228808524,0.012022,210.42999,210.44000,
84398,2015-03-19,209.03000,210.46970,209.50000,117917302,-0.004561,209.47000,209.48000,
84398,2015-03-20,209.49030,211.02000,210.41000,177715081,0.008787,210.42000,210.42999,
84398,2015-03-23,210.00000,211.11000,210.00000,71784536,-0.001949,210.02000,210.03999,
84398,2015-03-24,208.74001,210.39999,208.82001,77805321,-0.005619,208.80000,208.81000,
84398,2015-03-25,205.71001,209.35001,205.75999,159521708,-0.014654,205.74001,205.75000,
84398,2015-03-26,204.12000,206.37000,205.27000,153067241,-0.002381,205.28000,205.28999,
84398,2015-03-27,204.89999,205.95000,205.74001,118938966,0.002290,205.71001,205.72000,
84398,2015-03-30,206.96001,208.61000,208.25000,96180365,0.012200,208.25000,208.25999,
84398,2015-03-31,206.36000,208.10001,206.42999,126768703,-0.008740,206.44000,206.45000,
84398,2015-04-01,204.50999,206.42000,205.70000,137303584,-0.003536,205.75000,205.75999,
84398,2015-04-02,205.39999,206.98000,206.43500,86900906,0.003573,206.37000,206.38000,
84398,2015-04-06,205.21001,208.45000,207.83000,114368155,0.006758,207.84000,207.85001,
84398,2015-04-07,207.24001,208.75999,207.28000,81236337,-0.002646,207.24001,207.25000,
84398,2015-04-08,207.08000,208.50999,207.97501,89351939,0.003353,207.99001,208.00000,
84398,2015-04-09,207.19000,209.17999,208.89999,85548854,0.004448,208.92999,208.94000,
84398,2015-04-10,208.96001,210.09000,210.03999,72722915,0.005457,210.03000,210.03999,
84398,2015-04-13,209.03000,210.63000,209.09000,74436594,-0.004523,209.08000,209.09000,
84398,2015-04-14,208.10001,209.71001,209.49001,75099866,0.001913,209.47000,209.48000,
84398,2015-04-15,209.95000,211.03999,210.42999,99529320,0.004487,210.44000,210.45000,
84398,2015-04-16,209.79280,210.98000,210.37000,68934864,-0.000285,210.35001,210.36000,
84398,2015-04-17,207.00999,209.23000,207.95000,191113230,-0.011504,207.92000,207.92999,
84398,2015-04-20,208.96001,210.25000,209.85001,92189481,0.009137,209.85001,209.86000,
84398,2015-04-21,209.24001,210.86000,209.60001,72559831,-0.001191,209.61000,209.62000,
84398,2015-04-22,208.89999,210.85001,210.63000,78264616,0.004914,210.64000,210.64999,
84398,2015-04-23,210.00999,211.94000,211.16000,102585942,0.002516,211.17000,211.17999,
84398,2015-04-24,211.11000,211.97000,211.64990,61327387,0.002320,211.64000,211.64999,
84398,2015-04-27,210.53999,212.48000,210.77000,79358126,-0.004157,210.75999,210.77000,
84398,2015-04-28,209.33009,211.50000,211.44000,86863531,0.003179,211.41000,211.42000,
84398,2015-04-29,209.60001,211.28999,210.57001,125684903,-0.004115,210.53999,210.55000,
84398,2015-04-30,207.62000,210.35001,208.46001,161304890,-0.010020,208.45000,208.46001,
84398,2015-05-01,209.28000,210.77000,210.72000,103399711,0.010841,210.67999,210.69000,
84398,2015-05-04,211.10001,212.02000,211.32001,70927235,0.002847,211.34000,211.35001,
84398,2015-05-05,208.73000,211.46001,208.89999,113326156,-0.011452,208.89000,208.89999,
84398,2015-05-06,206.75999,209.92999,208.03999,135060151,-0.004117,208.03000,208.03999,
84398,2015-05-07,207.52000,209.38000,208.87000,88244940,0.003990,208.87000,208.88000,
84398,2015-05-08,210.78000,211.86000,211.62000,155877260,0.013166,211.62000,211.63000,
84398,2015-05-11,210.52000,211.89000,210.60500,75708065,-0.004796,210.59000,210.60001,
84398,2015-05-12,208.62000,210.63000,209.98000,119727592,-0.002968,209.96001,209.97000,
84398,2015-05-13,209.74001,211.22000,210.02000,94667943,0.000191,210.03000,210.03999,
84398,2015-05-14,210.91000,212.32001,212.21001,95934006,0.010428,212.21001,212.22000,
84398,2015-05-15,211.86000,212.61000,212.44000,76510099,0.001084,212.46001,212.47000,
84398,2015-05-18,212.16000,213.39999,213.10001,74549685,0.003107,213.08000,213.09000,
84398,2015-05-19,212.69000,213.57001,213.03000,72114610,-0.000329,213.00999,213.02000,
84398,2015-05-20,212.50400,213.78000,212.88000,76857530,-0.000704,212.86000,212.87000,
84398,2015-05-21,212.50999,213.75000,213.50000,64764585,0.002912,213.46001,213.47000,
84398,2015-05-22,212.91000,213.53999,212.99001,57433495,-0.002389,212.97000,212.98000,
84398,2015-05-26,210.20000,212.90891,210.70000,124308584,-0.010752,210.73000,210.74001,
84398,2015-05-27,210.76120,212.98000,212.70000,93213981,0.009492,212.67999,212.69000,
84398,2015-05-28,211.63000,212.59000,212.46001,74974560,-0.001128,212.48000,212.49001,
84398,2015-05-29,210.82001,212.42999,211.14000,124919611,-0.006213,211.10001,211.10001,
84398,2015-06-01,210.62000,212.34000,211.57001,93338750,0.002037,211.56000,211.57001,
84398,2015-06-02,210.27000,212.19000,211.36000,91531012,-0.000993,211.36000,211.37000,
84398,2015-06-03,211.33009,212.67000,211.92000,87820909,0.002649,211.92999,211.94000,
84398,2015-06-04,209.75000,211.85899,210.12920,151882820,-0.008450,210.21001,210.22000,
84398,2015-06-05,208.98000,210.58000,209.77000,121704676,-0.001709,209.78000,209.78999,
84398,2015-06-08,208.39000,209.82001,208.48000,89063330,-0.006150,208.47000,208.48000,
84398,2015-06-09,207.69000,209.10001,208.45000,105034690,-0.000144,208.44000,208.45000,
84398,2015-06-10,209.29871,211.41000,210.95000,134551285,0.011993,210.94000,210.95000,
84398,2015-06-11,211.20000,212.09000,211.63000,73876447,0.003224,211.59000,211.60001,
84398,2015-06-12,209.67999,211.48199,210.00999,135382369,-0.007655,209.99001,210.00000,
84398,2015-06-15,207.78999,209.45000,209.11000,124384184,-0.004285,209.08000,209.09000,
84398,2015-06-16,208.72000,210.35001,210.25000,85308227,0.005452,210.25000,210.25999,
84398,2015-06-17,209.36000,211.32001,210.59000,126708635,0.001617,210.61000,210.62000,
84398,2015-06-18,210.63150,213.34000,212.78000,165867949,0.010399,212.74001,212.75000,
84398,2015-06-19,210.36000,211.55000,210.81000,130478689,-0.004417,210.45000,210.46001,
84398,2015-06-22,211.64000,212.59000,211.89000,70696027,0.005123,211.89999,211.91000,
84398,2015-06-23,211.57001,212.44000,212.03999,68476797,0.000708,212.02000,212.03000,
84398,2015-06-24,210.47000,212.17000,210.50000,92307318,-0.007263,210.48000,210.49001,
84398,2015-06-25,209.77000,211.25000,209.86000,97107361,-0.003040,209.81000,209.82001,
84398,2015-06-26,209.16000,210.58000,209.82001,104174840,-0.000191,209.83000,209.84000,
84398,2015-06-29,205.33000,209.82800,205.42000,202621332,-0.020970,205.42999,205.44000,
84398,2015-06-30,205.28000,207.32001,205.85001,182925106,0.002093,205.89000,205.89999,
84398,2015-07-01,206.56000,208.03000,207.50000,135979873,0.008016,207.50999,207.52000,
84398,2015-07-02,206.81000,208.27000,207.31000,104373652,-0.000916,207.30000,207.31000,
84398,2015-07-06,205.53000,207.64999,206.72000,117975369,-0.002846,206.70000,206.71001,
84398,2015-07-07,204.11000,208.17000,208.02000,173820249,0.006289,207.98000,207.99001,
84398,2015-07-08,204.25000,206.76450,204.53000,164020059,-0.016777,204.48000,204.49001,
84398,2015-07-09,204.77000,207.35001,204.89999,144113107,0.001809,204.88000,204.89000,
84398,2015-07-10,204.95171,207.98000,207.48000,129456890,0.012592,207.46001,207.47000,
84398,2015-07-13,208.94000,209.89999,209.77000,106069400,0.011037,209.75999,209.77000,
84398,2015-07-14,209.64999,211.05000,210.67999,81709575,0.004338,210.67999,210.69000,
84398,2015-07-15,210.03999,211.28000,210.61000,97914141,-0.000332,210.62000,210.63000,
84398,2015-07-16,211.58000,212.30000,212.30000,106683266,0.008024,212.25000,212.25999,
84398,2015-07-17,211.80000,212.55000,212.48000,89029973,0.000848,212.44000,212.45000,
84398,2015-07-20,212.21001,213.17999,212.59000,70446821,0.000518,212.61000,212.62000,
84398,2015-07-21,211.39000,212.74001,211.75000,77965048,-0.003951,211.74001,211.75000,
84398,2015-07-22,210.89000,211.77000,211.37000,88667920,-0.001795,211.33000,211.34000,
84398,2015-07-23,209.75000,211.64999,210.17999,90509128,-0.005630,210.16000,210.17000,
84398,2015-07-24,207.60001,210.37000,208.00000,117754979,-0.010372,207.97000,207.98000,
84398,2015-07-27,206.25999,207.55000,206.78999,132361082,-0.005817,206.75999,206.77000,
84398,2015-07-28,206.80000,209.50000,209.33000,123544845,0.012283,209.28999,209.30000,
84398,2015-07-29,209.31000,211.03999,210.77000,105791255,0.006879,210.73000,210.74001,
84398,2015-07-30,209.42000,211.02000,210.82001,91304374,0.000237,210.78000,210.78999,
84398,2015-07-31,210.16000,211.45000,210.50000,103266857,-0.001518,210.46001,210.47000,
84398,2015-08-03,208.64999,210.53000,209.78999,113965728,-0.003373,209.75999,209.75999,
84398,2015-08-04,208.80000,210.24831,209.38000,81820823,-0.001954,209.34000,209.35001,
84398,2015-08-05,209.73000,211.31000,210.07001,85786817,0.003295,210.09000,210.10001,
84398,2015-08-06,207.64999,210.41499,208.35001,116030803,-0.008188,208.46001,208.47000,
84398,2015-08-07,206.87000,208.34000,207.95000,117857956,-0.001920,207.92000,207.92999,
84398,2015-08-10,209.28000,210.67000,210.57001,80270676,0.012599,210.58000,210.59000,
84398,2015-08-11,207.75999,209.47000,208.67000,126081377,-0.009023,208.62000,208.63000,
84398,2015-08-12,205.36000,209.14000,208.92000,172123672,0.001198,208.88000,208.89000,
84398,2015-08-13,208.00999,209.55000,208.66000,89383253,-0.001244,208.62000,208.63000,
84398,2015-08-14,208.25999,209.50870,209.42000,72786528,0.003642,209.39000,209.39999,
84398,2015-08-17,208.16000,210.59000,210.59000,79072643,0.005587,210.57001,210.58000,
84398,2015-08-18,209.69901,210.67999,209.98000,71692678,-0.002897,209.96001,209.97000,
84398,2015-08-19,207.35001,210.00999,208.32001,172945975,-0.007905,208.31000,208.32001,
84398,2015-08-20,203.89999,208.28650,203.97000,194327884,-0.020881,203.91000,203.92000,
84398,2015-08-21,197.52000,203.94040,197.63000,346588469,-0.031083,197.53999,197.55000,
84398,2015-08-24,182.39999,197.47720,189.55000,507244333,-0.040884,189.47000,189.48000,
84398,2015-08-25,186.92000,195.45000,187.27000,369833071,-0.012028,187.22000,187.23000,
84398,2015-08-26,188.37000,194.78999,194.46001,339256986,0.038394,194.53999,194.55000,
84398,2015-08-27,195.21001,199.42000,199.27000,274143906,0.024735,199.28000,199.28999,
84398,2015-08-28,197.92000,199.83501,199.28000,160414352,0.000050,199.28000,199.28999,
84398,2015-08-31,197.00999,199.12500,197.67000,163298816,-0.008079,197.60001,197.61000,
84398,2015-09-01,190.73000,194.77000,191.77000,256000392,-0.029848,191.59000,191.60001,
84398,2015-09-02,192.42000,195.46001,195.41000,160269331,0.018981,195.44000,195.45000,
84398,2015-09-03,194.96001,198.05000,195.55000,152087836,0.000716,195.53000,195.53999,
84398,2015-09-04,191.61000,193.86000,192.59000,207080961,-0.015137,192.56000,192.57001,
84398,2015-09-08,195.17000,197.61000,197.42999,116025739,0.025131,197.50999,197.52000,
84398,2015-09-09,194.35001,199.47000,194.78999,149347735,-0.013372,194.77000,194.77000,
84398,2015-09-10,194.25000,197.22000,195.85001,158611063,0.005442,195.87000,195.88000,
84398,2015-09-11,194.53000,196.82001,196.74001,119691212,0.004544,196.75999,196.77000,
84398,2015-09-14,195.42999,197.00999,196.00999,79451983,-0.003711,195.99001,196.00000,
84398,2015-09-15,195.96120,198.99001,198.46001,113806176,0.012499,198.48000,198.49001,
84398,2015-09-16,198.41000,200.41000,200.17999,99581557,0.008667,200.17999,200.19000,
84398,2015-09-17,199.28000,202.89000,199.73000,276046618,-0.002248,199.75999,199.77000,
84398,2015-09-18,194.96001,198.68440,195.45000,223657456,-0.016255,195.41000,195.42000,
84398,2015-09-21,195.21001,197.67999,196.46001,105726209,0.005168,196.45000,196.46001,
84398,2015-09-22,192.56000,194.46001,193.91000,153890876,-0.012980,193.88000,193.89000,
84398,2015-09-23,192.91000,194.67000,193.60001,92790620,-0.001599,193.57001,193.58000,
84398,2015-09-24,190.56000,193.45000,192.89999,159378840,-0.003616,192.92999,192.94000,
84398,2015-09-25,191.81000,195.00000,192.85001,155054777,-0.000259,192.80000,192.81000,
84398,2015-09-28,187.64000,191.91000,188.00999,178515871,-0.025097,187.92000,187.92999,
84398,2015-09-29,186.92999,189.74001,188.12000,159045572,0.000585,188.05000,188.06000,
84398,2015-09-30,189.44000,191.82500,191.63000,163452044,0.018658,191.67000,191.67999,
84398,2015-10-01,189.82001,192.49001,192.13000,131078964,0.002609,192.14000,192.14999,
84398,2015-10-02,189.12000,195.03000,195.00000,211003342,0.014938,194.97000,194.98000,
84398,2015-10-05,196.33000,198.74001,198.47000,126320842,0.017795,198.49001,198.50000,
84398,2015-10-06,197.00000,198.98000,197.78999,110274530,-0.003426,197.81000,197.82001,
84398,2015-10-07,197.48000,199.82500,199.41000,124307295,0.008191,199.45000,199.46001,
84398,2015-10-08,198.59000,201.55000,201.21001,153055231,0.009027,201.20000,201.21001,
84398,2015-10-09,200.58000,201.89999,201.33000,107069240,0.000596,201.36000,201.37000,
84398,2015-10-12,200.91000,201.75999,201.52000,56395585,0.000944,201.53999,201.55000,
84398,2015-10-13,200.05000,202.16000,200.25000,88038718,-0.006302,200.21001,200.22000,
84398,2015-10-14,198.94000,200.87000,199.28999,99106161,-0.004794,199.27000,199.28000,
84398,2015-10-15,199.64000,202.36000,202.35001,134142195,0.015355,202.32001,202.33000,
84398,2015-10-16,201.92000,203.28999,203.27000,114580052,0.004547,203.14000,203.14999,
84398,2015-10-19,202.13000,203.37000,203.37000,76523897,0.000492,203.32001,203.33000,
84398,2015-10-20,202.54710,203.84000,203.09000,78448484,-0.001377,203.06000,203.07001,
84398,2015-10-21,201.64999,203.78999,201.85001,102038033,-0.006106,201.81000,201.82001,
84398,2015-10-22,201.85001,205.50999,205.25999,174911723,0.016894,205.21001,205.22000,
84398,2015-10-23,206.30000,207.95000,207.50999,144442340,0.010962,207.50999,207.52000,
84398,2015-10-26,206.56000,207.37000,207.00000,69032965,-0.002458,206.97000,206.98000,
84398,2015-10-27,205.78999,207.00000,206.60001,77905770,-0.001932,206.57001,206.58000,
84398,2015-10-28,206.21001,208.98000,208.95000,135906725,0.011375,208.96001,208.97000,
84398,2015-10-29,208.21001,209.27000,208.83000,90525498,-0.000574,208.87000,208.88000,
84398,2015-10-30,207.74001,209.44000,207.92999,131076942,-0.004310,207.85001,207.86000,
84398,2015-11-02,208.17000,210.62000,210.39000,86270811,0.011831,210.36000,210.37000,
84398,2015-11-03,209.70000,211.66000,211.00000,95246052,0.002899,210.95000,210.96001,
84398,2015-11-04,209.72009,211.50000,210.36000,96224477,-0.003033,210.37000,210.38000,
84398,2015-11-05,209.09000,210.98000,210.14999,78408744,-0.000998,210.11000,210.12000,
84398,2015-11-06,208.46001,210.32001,210.03999,110471473,-0.000523,210.00999,210.02000,
84398,2015-11-09,206.95000,209.49001,208.08000,131008660,-0.009332,208.05000,208.07001,
84398,2015-11-10,207.19000,208.60001,208.56000,75874602,0.002307,208.50000,208.50999,
84398,2015-11-11,207.66000,208.94000,207.74001,67845971,-0.003932,207.70000,207.71001,
84398,2015-11-12,204.82001,207.06000,204.84000,121315200,-0.013960,204.87000,204.88000,
84398,2015-11-13,202.43500,204.67000,202.53999,153577050,-0.011228,202.53999,202.55000,
84398,2015-11-16,202.17999,205.69000,205.62000,117645231,0.015207,205.60001,205.61000,
84398,2015-11-17,204.88000,207.03999,205.47000,121123744,-0.000729,205.37000,205.38000,
84398,2015-11-18,205.99001,208.89999,208.73000,121342544,0.015866,208.71001,208.72000,
84398,2015-11-19,208.20000,209.05000,208.55000,88220465,-0.000862,208.53000,208.53999,
84398,2015-11-20,208.86000,210.12000,209.31081,94011519,0.003648,209.34000,209.35001,
84398,2015-11-23,208.52000,209.98000,209.07001,64931172,-0.001150,209.05000,209.06000,
84398,2015-11-24,207.41000,209.83000,209.35001,98874365,0.001339,209.38000,209.39000,
84398,2015-11-25,209.00999,209.74001,209.32001,51980062,-0.000143,209.32001,209.33000,
84398,2015-11-27,208.86000,209.80000,209.56000,37317779,0.001147,209.52000,209.53000,
84398,2015-11-30,208.56000,209.89000,208.69000,112822700,-0.004152,208.67000,208.67999,
84398,2015-12-01,209.11000,210.82001,210.67999,97858418,0.009536,210.73000,210.74001,
84398,2015-12-02,208.23000,211.00000,208.52901,108441259,-0.010210,208.50000,208.50999,
84398,2015-12-03,204.75110,209.14999,205.61000,166224154,-0.013998,205.60001,205.61000,
84398,2015-12-04,205.92999,209.97000,209.62000,192913879,0.019503,209.62000,209.63000,
84398,2015-12-07,207.20000,209.72951,208.35001,102027111,-0.006059,208.28999,208.30000,
84398,2015-12-08,205.78000,208.28900,206.94901,103372367,-0.006724,206.95000,206.97000,
84398,2015-12-09,204.17999,208.67999,205.34000,162401537,-0.007775,205.35001,205.36000,
84398,2015-12-10,205.14000,207.42999,205.87000,116128884,0.002581,205.82001,205.83000,
84398,2015-12-11,201.50999,204.14000,201.88000,211173305,-0.019381,201.85001,201.86000,
84398,2015-12-14,199.95000,203.05000,202.90080,182385177,0.005056,202.99001,203.00000,
84398,2015-12-15,202.86659,206.11000,205.03081,154069569,0.010498,205.08000,205.09000,
84398,2015-12-16,204.80000,208.39000,208.03000,197017008,0.014628,207.97000,207.98000,
84398,2015-12-17,204.84000,208.48000,204.86000,173092476,-0.015238,204.89000,204.89999,
84398,2015-12-18,199.83000,202.92999,200.02080,251393535,-0.017708,199.96001,199.97000,
84398,2015-12-21,200.09000,201.88000,201.67000,99094290,0.008245,201.66000,201.67000,
84398,2015-12-22,201.55000,203.85001,203.50000,111026246,0.009074,203.50999,203.52000,
84398,2015-12-23,204.58000,206.07001,206.02000,110987228,0.012383,206.02000,206.03000,
84398,2015-12-24,205.42000,206.33000,205.67999,48542150,-0.001650,205.56000,205.57001,
84398,2015-12-28,203.94000,205.25999,205.21001,65899939,-0.002285,205.19000,205.20000,
84398,2015-12-29,206.47000,207.78999,207.39999,92640672,0.010672,207.42000,207.44000,
84398,2015-12-30,205.75999,207.21001,205.92999,63317679,-0.007088,205.92999,205.94000,
84398,2015-12-31,203.87000,205.89000,203.87000,114877859,-0.010003,203.92000,203.92999,
84398,2016-01-04,198.59000,201.03000,201.01920,222353534,-0.013983,200.99001,201.00000,
84398,2016-01-05,200.05000,201.89999,201.36000,110845849,0.001695,201.42999,201.44000,
84398,2016-01-06,197.60001,200.06000,198.82001,152112604,-0.012614,198.78999,198.80000,
84398,2016-01-07,193.59000,197.44000,194.05000,213436073,-0.023992,194.00999,194.02000,
84398,2016-01-08,191.58000,195.85001,191.92300,209817228,-0.010961,191.89000,191.89999,
84398,2016-01-11,189.82001,193.41000,192.11000,187941323,0.000974,192.06000,192.08000,
84398,2016-01-12,191.14000,194.55000,193.66080,172330490,0.008072,193.62000,193.63000,
84398,2016-01-13,188.38000,194.86000,188.83000,221168886,-0.024945,188.83000,188.84000,
84398,2016-01-14,187.66000,193.25999,191.92999,240795609,0.016417,191.88000,191.89000,
84398,2016-01-15,185.52000,188.75999,187.81000,324846447,-0.021466,187.77000,187.78000,
84398,2016-01-19,186.20000,190.11000,188.06000,195244373,0.001331,188.02000,188.03999,
84398,2016-01-20,181.02000,187.49500,185.64999,286547839,-0.012815,185.78000,185.78999,
84398,2016-01-21,184.64000,188.87000,186.69000,195772941,0.005602,186.67999,186.69000,
84398,2016-01-22,188.88000,190.75999,190.52000,168319598,0.020515,190.49001,190.50000,
84398,2016-01-25,187.41000,190.14999,187.64000,130371686,-0.015117,187.66000,187.67000,
84398,2016-01-26,188.02000,190.53000,190.20000,141036757,0.013643,190.17999,190.19000,
84398,2016-01-27,187.06000,191.56000,188.13000,185681707,-0.010883,188.11000,188.12000,
84398,2016-01-28,187.16000,190.20000,189.11000,143798780,0.005209,189.13000,189.14000,
84398,2016-01-29,189.88000,193.88000,193.72079,210529336,0.024382,193.69000,193.70000,
84398,2016-02-01,191.84000,194.58000,193.64999,136061564,-0.000365,193.67000,193.67999,
84398,2016-02-02,189.53999,191.97000,190.16000,182564890,-0.018022,190.12000,190.13000,
84398,2016-02-03,187.10001,191.78000,191.30000,205054934,0.005995,191.19000,191.20000,
84398,2016-02-04,189.96001,192.75000,191.60001,139531794,0.001568,191.55000,191.56000,
84398,2016-02-05,187.20000,191.66960,187.95000,180788308,-0.019050,187.95000,187.96001,
84398,2016-02-08,182.80000,186.12000,185.42000,191526694,-0.013461,185.37000,185.38000,
84398,2016-02-09,183.20000,186.94000,185.42999,184513136,0.000054,185.37000,185.38000,
84398,2016-02-10,185.12000,188.34000,185.27000,148214057,-0.000863,185.28000,185.28999,
84398,2016-02-11,181.09000,184.10001,182.86000,219058885,-0.013008,183.06000,183.07001,
84398,2016-02-12,183.96001,186.64999,186.63000,127632393,0.020617,186.64000,186.64999,
84398,2016-02-16,187.63000,189.81000,189.78000,120250668,0.016878,189.77000,189.78000,
84398,2016-02-17,191.00999,193.32001,192.88000,136009496,0.016335,192.88000,192.89000,
84398,2016-02-18,191.72000,193.27000,192.09000,102342997,-0.004096,192.03999,192.05000,
84398,2016-02-19,190.45000,192.17999,192.00000,114792988,-0.000469,192.00999,192.03000,
84398,2016-02-22,193.78999,194.95000,194.78000,103640292,0.014479,194.78000,194.78999,
84398,2016-02-23,192.17999,194.32001,192.32001,111455289,-0.012630,192.36000,192.37000,
84398,2016-02-24,189.32001,193.53000,193.20000,150812152,0.004576,193.21001,193.22000,
84398,2016-02-25,192.83000,195.55000,195.53999,110728317,0.012112,195.52000,195.53000,
84398,2016-02-26,194.89999,196.67999,195.08920,129833663,-0.002305,195.13000,195.14000,
84398,2016-02-29,193.33000,196.23000,193.56000,125918102,-0.007838,193.48000,193.49001,
